Location,TimeFrame,DataFormat,Data,Fips
Jamaica,2018,Number,316626.59214,uhf408
Southeast Queens,2018,Number,211954.90848,uhf409
Rockaway,2018,Number,121153.00052,uhf410
Port  Richmond,2018,Number,68876.59813,uhf501
Stapleton - St. George,2018,Number,124623.25132,uhf502
Willowbrook,2018,Number,90834.28819,uhf503
South Beach - Tottenville,2018,Number,191844.86235,uhf504
Zip Code 10001,2011,Number,21097,10001
Zip Code 10001,2012,Number,20579,10001
Zip Code 10001,2013,Number,21966,10001
Zip Code 10001,2014,Number,22767,10001
Zip Code 10001,2015,Number,23537,10001
Zip Code 10001,2016,Number,23332,10001
Zip Code 10001,2017,Number,23947,10001
Zip Code 10001,2018,Number,22924,10001
Zip Code 10002,2011,Number,81335,10002
Zip Code 10002,2012,Number,80323,10002
Zip Code 10002,2013,Number,82191,10002
Zip Code 10002,2014,Number,79894,10002
Zip Code 10002,2015,Number,80736,10002
Zip Code 10002,2016,Number,78096,10002
Zip Code 10002,2017,Number,77925,10002
Zip Code 10002,2018,Number,74993,10002
Zip Code 10003,2011,Number,55190,10003
Zip Code 10003,2012,Number,56614,10003
Zip Code 10003,2013,Number,57310,10003
Zip Code 10003,2014,Number,57068,10003
Zip Code 10003,2015,Number,57112,10003
Zip Code 10003,2016,Number,56767,10003
Zip Code 10003,2017,Number,55035,10003
Zip Code 10003,2018,Number,54682,10003
Zip Code 10004,2011,Number,2604,10004
Zip Code 10004,2012,Number,2780,10004
Zip Code 10004,2013,Number,2807,10004
Zip Code 10004,2014,Number,3024,10004
Zip Code 10004,2015,Number,3221,10004
Zip Code 10004,2016,Number,3044,10004
Zip Code 10004,2017,Number,2990,10004
Zip Code 10004,2018,Number,3028,10004
Zip Code 10005,2011,Number,4935,10005
Zip Code 10005,2012,Number,5724,10005
Zip Code 10005,2013,Number,6822,10005
Zip Code 10005,2014,Number,7570,10005
Zip Code 10005,2015,Number,8131,10005
Zip Code 10005,2016,Number,8710,10005
Zip Code 10005,2017,Number,8680,10005
Zip Code 10005,2018,Number,8831,10005
Zip Code 10006,2011,Number,2722,10006
Zip Code 10006,2012,Number,2696,10006
Zip Code 10006,2013,Number,2507,10006
Zip Code 10006,2014,Number,2950,10006
Zip Code 10006,2015,Number,3110,10006
Zip Code 10006,2016,Number,3277,10006
Zip Code 10006,2017,Number,3579,10006
Zip Code 10006,2018,Number,3454,10006
Zip Code 10007,2011,Number,5892,10007
Zip Code 10007,2012,Number,6188,10007
Zip Code 10007,2013,Number,6525,10007
Zip Code 10007,2014,Number,6748,10007
Zip Code 10007,2015,Number,6876,10007
Zip Code 10007,2016,Number,6740,10007
Zip Code 10007,2017,Number,7036,10007
Zip Code 10007,2018,Number,7023,10007
Zip Code 10009,2011,Number,62335,10009
Zip Code 10009,2012,Number,62397,10009
Zip Code 10009,2013,Number,62810,10009
Zip Code 10009,2014,Number,61806,10009
Zip Code 10009,2015,Number,60865,10009
Zip Code 10009,2016,Number,59799,10009
Zip Code 10009,2017,Number,60141,10009
Zip Code 10009,2018,Number,57925,10009
Zip Code 10010,2011,Number,28954,10010
Zip Code 10010,2012,Number,29396,10010
Zip Code 10010,2013,Number,30670,10010
Zip Code 10010,2014,Number,30708,10010
Zip Code 10010,2015,Number,31447,10010
Zip Code 10010,2016,Number,32854,10010
Zip Code 10010,2017,Number,33119,10010
Zip Code 10010,2018,Number,33730,10010
Zip Code 10011,2011,Number,51064,10011
Zip Code 10011,2012,Number,51853,10011
Zip Code 10011,2013,Number,52167,10011
Zip Code 10011,2014,Number,52941,10011
Zip Code 10011,2015,Number,52349,10011
Zip Code 10011,2016,Number,50404,10011
Zip Code 10011,2017,Number,50711,10011
Zip Code 10011,2018,Number,50472,10011
Zip Code 10012,2011,Number,24342,10012
Zip Code 10012,2012,Number,24703,10012
Zip Code 10012,2013,Number,26145,10012
Zip Code 10012,2014,Number,24846,10012
Zip Code 10012,2015,Number,24163,10012
Zip Code 10012,2016,Number,24536,10012
Zip Code 10012,2017,Number,24527,10012
Zip Code 10012,2018,Number,23411,10012
Zip Code 10013,2011,Number,25942,10013
Zip Code 10013,2012,Number,26090,10013
Zip Code 10013,2013,Number,26065,10013
Zip Code 10013,2014,Number,26937,10013
Zip Code 10013,2015,Number,27415,10013
Zip Code 10013,2016,Number,28211,10013
Zip Code 10013,2017,Number,29619,10013
Zip Code 10013,2018,Number,28709,10013
Zip Code 10014,2011,Number,31685,10014
Zip Code 10014,2012,Number,30893,10014
Zip Code 10014,2013,Number,30597,10014
Zip Code 10014,2014,Number,31835,10014
Zip Code 10014,2015,Number,30727,10014
Zip Code 10014,2016,Number,31464,10014
Zip Code 10014,2017,Number,31794,10014
Zip Code 10014,2018,Number,30738,10014
Zip Code 10016,2011,Number,53754,10016
Zip Code 10016,2012,Number,52624,10016
Zip Code 10016,2013,Number,51196,10016
Zip Code 10016,2014,Number,50112,10016
Zip Code 10016,2015,Number,50641,10016
Zip Code 10016,2016,Number,50444,10016
Zip Code 10016,2017,Number,51448,10016
Zip Code 10016,2018,Number,51057,10016
Zip Code 10017,2011,Number,15603,10017
Zip Code 10017,2012,Number,16137,10017
Zip Code 10017,2013,Number,16129,10017
Zip Code 10017,2014,Number,16278,10017
Zip Code 10017,2015,Number,16472,10017
Zip Code 10017,2016,Number,16533,10017
Zip Code 10017,2017,Number,16388,10017
Zip Code 10017,2018,Number,15801,10017
Zip Code 10018,2011,Number,5290,10018
Zip Code 10018,2012,Number,6147,10018
Zip Code 10018,2013,Number,7021,10018
Zip Code 10018,2014,Number,8062,10018
Zip Code 10018,2015,Number,9168,10018
Zip Code 10018,2016,Number,9684,10018
Zip Code 10018,2017,Number,9719,10018
Zip Code 10018,2018,Number,9687,10018
Zip Code 10019,2011,Number,40778,10019
Zip Code 10019,2012,Number,40351,10019
Zip Code 10019,2013,Number,38394,10019
Zip Code 10019,2014,Number,38752,10019
Zip Code 10019,2015,Number,38830,10019
Zip Code 10019,2016,Number,39505,10019
Zip Code 10019,2017,Number,41592,10019
Zip Code 10019,2018,Number,43703,10019
Zip Code 10021,2011,Number,41546,10021
Zip Code 10021,2012,Number,42646,10021
Zip Code 10021,2013,Number,40862,10021
Zip Code 10021,2014,Number,42142,10021
Zip Code 10021,2015,Number,43573,10021
Zip Code 10021,2016,Number,45261,10021
Zip Code 10021,2017,Number,44983,10021
Zip Code 10021,2018,Number,46215,10021
Zip Code 10022,2011,Number,28847,10022
Zip Code 10022,2012,Number,29317,10022
Zip Code 10022,2013,Number,29618,10022
Zip Code 10022,2014,Number,29699,10022
Zip Code 10022,2015,Number,30607,10022
Zip Code 10022,2016,Number,30262,10022
Zip Code 10022,2017,Number,30807,10022
Zip Code 10022,2018,Number,31125,10022
Zip Code 10023,2011,Number,60035,10023
Zip Code 10023,2012,Number,60447,10023
Zip Code 10023,2013,Number,61315,10023
Zip Code 10023,2014,Number,60762,10023
Zip Code 10023,2015,Number,60586,10023
Zip Code 10023,2016,Number,60307,10023
Zip Code 10023,2017,Number,61514,10023
Zip Code 10023,2018,Number,62435,10023
Zip Code 10024,2011,Number,60239,10024
Zip Code 10024,2012,Number,58991,10024
Zip Code 10024,2013,Number,59164,10024
Zip Code 10024,2014,Number,59249,10024
Zip Code 10024,2015,Number,58391,10024
Zip Code 10024,2016,Number,58516,10024
Zip Code 10024,2017,Number,58512,10024
Zip Code 10024,2018,Number,59001,10024
Zip Code 10025,2011,Number,95330,10025
Zip Code 10025,2012,Number,96449,10025
Zip Code 10025,2013,Number,97390,10025
Zip Code 10025,2014,Number,97373,10025
Zip Code 10025,2015,Number,96068,10025
Zip Code 10025,2016,Number,94717,10025
Zip Code 10025,2017,Number,94382,10025
Zip Code 10025,2018,Number,92805,10025
Zip Code 10026,2011,Number,36026,10026
Zip Code 10026,2012,Number,36797,10026
Zip Code 10026,2013,Number,37871,10026
Zip Code 10026,2014,Number,38372,10026
Zip Code 10026,2015,Number,38310,10026
Zip Code 10026,2016,Number,38540,10026
Zip Code 10026,2017,Number,40105,10026
Zip Code 10026,2018,Number,39363,10026
Zip Code 10027,2011,Number,58834,10027
Zip Code 10027,2012,Number,61018,10027
Zip Code 10027,2013,Number,62617,10027
Zip Code 10027,2014,Number,63057,10027
Zip Code 10027,2015,Number,64413,10027
Zip Code 10027,2016,Number,64120,10027
Zip Code 10027,2017,Number,65365,10027
Zip Code 10027,2018,Number,64548,10027
Zip Code 10028,2011,Number,45345,10028
Zip Code 10028,2012,Number,45799,10028
Zip Code 10028,2013,Number,44295,10028
Zip Code 10028,2014,Number,46169,10028
Zip Code 10028,2015,Number,46883,10028
Zip Code 10028,2016,Number,48205,10028
Zip Code 10028,2017,Number,50091,10028
Zip Code 10028,2018,Number,47793,10028
Zip Code 10029,2011,Number,78451,10029
Zip Code 10029,2012,Number,79031,10029
Zip Code 10029,2013,Number,77454,10029
Zip Code 10029,2014,Number,77857,10029
Zip Code 10029,2015,Number,79251,10029
Zip Code 10029,2016,Number,79411,10029
Zip Code 10029,2017,Number,80866,10029
Zip Code 10029,2018,Number,79597,10029
Zip Code 10030,2011,Number,29186,10030
Zip Code 10030,2012,Number,29364,10030
Zip Code 10030,2013,Number,28472,10030
Zip Code 10030,2014,Number,29530,10030
Zip Code 10030,2015,Number,29209,10030
Zip Code 10030,2016,Number,30358,10030
Zip Code 10030,2017,Number,30163,10030
Zip Code 10030,2018,Number,29882,10030
Zip Code 10031,2011,Number,58736,10031
Zip Code 10031,2012,Number,59708,10031
Zip Code 10031,2013,Number,59092,10031
Zip Code 10031,2014,Number,58912,10031
Zip Code 10031,2015,Number,59244,10031
Zip Code 10031,2016,Number,60778,10031
Zip Code 10031,2017,Number,62382,10031
Zip Code 10031,2018,Number,60254,10031
Zip Code 10032,2011,Number,62798,10032
Zip Code 10032,2012,Number,61650,10032
Zip Code 10032,2013,Number,59374,10032
Zip Code 10032,2014,Number,59069,10032
Zip Code 10032,2015,Number,62685,10032
Zip Code 10032,2016,Number,63189,10032
Zip Code 10032,2017,Number,63185,10032
Zip Code 10032,2018,Number,64264,10032
Zip Code 10033,2011,Number,58027,10033
Zip Code 10033,2012,Number,57073,10033
Zip Code 10033,2013,Number,58710,10033
Zip Code 10033,2014,Number,60520,10033
Zip Code 10033,2015,Number,59844,10033
Zip Code 10033,2016,Number,59353,10033
Zip Code 10033,2017,Number,60810,10033
Zip Code 10033,2018,Number,59607,10033
Zip Code 10034,2011,Number,40925,10034
Zip Code 10034,2012,Number,41200,10034
Zip Code 10034,2013,Number,41510,10034
Zip Code 10034,2014,Number,42672,10034
Zip Code 10034,2015,Number,43405,10034
Zip Code 10034,2016,Number,43951,10034
Zip Code 10034,2017,Number,44186,10034
Zip Code 10034,2018,Number,42910,10034
Zip Code 10035,2011,Number,35290,10035
Zip Code 10035,2012,Number,34709,10035
Zip Code 10035,2013,Number,33488,10035
Zip Code 10035,2014,Number,34760,10035
Zip Code 10035,2015,Number,33920,10035
Zip Code 10035,2016,Number,34187,10035
Zip Code 10035,2017,Number,35366,10035
Zip Code 10035,2018,Number,35743,10035
Zip Code 10036,2011,Number,22371,10036
Zip Code 10036,2012,Number,22413,10036
Zip Code 10036,2013,Number,23132,10036
Zip Code 10036,2014,Number,24127,10036
Zip Code 10036,2015,Number,25799,10036
Zip Code 10036,2016,Number,25987,10036
Zip Code 10036,2017,Number,26868,10036
Zip Code 10036,2018,Number,27428,10036
Zip Code 10037,2011,Number,17489,10037
Zip Code 10037,2012,Number,17099,10037
Zip Code 10037,2013,Number,17377,10037
Zip Code 10037,2014,Number,18041,10037
Zip Code 10037,2015,Number,18777,10037
Zip Code 10037,2016,Number,20112,10037
Zip Code 10037,2017,Number,21184,10037
Zip Code 10037,2018,Number,21139,10037
Zip Code 10038,2011,Number,19530,10038
Zip Code 10038,2012,Number,20042,10038
Zip Code 10038,2013,Number,20082,10038
Zip Code 10038,2014,Number,20997,10038
Zip Code 10038,2015,Number,21464,10038
Zip Code 10038,2016,Number,22300,10038
Zip Code 10038,2017,Number,22457,10038
Zip Code 10038,2018,Number,22800,10038
Zip Code 10039,2011,Number,25257,10039
Zip Code 10039,2012,Number,25372,10039
Zip Code 10039,2013,Number,26577,10039
Zip Code 10039,2014,Number,25952,10039
Zip Code 10039,2015,Number,26697,10039
Zip Code 10039,2016,Number,27471,10039
Zip Code 10039,2017,Number,27203,10039
Zip Code 10039,2018,Number,27726,10039
Zip Code 10040,2011,Number,43753,10040
Zip Code 10040,2012,Number,43650,10040
Zip Code 10040,2013,Number,44825,10040
Zip Code 10040,2014,Number,45278,10040
Zip Code 10040,2015,Number,44378,10040
Zip Code 10040,2016,Number,45033,10040
Zip Code 10040,2017,Number,46003,10040
Zip Code 10040,2018,Number,44571,10040
Zip Code 10044,2011,Number,11399,10044
Zip Code 10044,2012,Number,12311,10044
Zip Code 10044,2013,Number,12346,10044
Zip Code 10044,2014,Number,12050,10044
Zip Code 10044,2015,Number,11783,10044
Zip Code 10044,2016,Number,11731,10044
Zip Code 10044,2017,Number,11945,10044
Zip Code 10044,2018,Number,11682,10044
Zip Code 10065,2011,Number,32193,10065
Zip Code 10065,2012,Number,32807,10065
Zip Code 10065,2013,Number,32797,10065
Zip Code 10065,2014,Number,31761,10065
Zip Code 10065,2015,Number,30237,10065
Zip Code 10065,2016,Number,30001,10065
Zip Code 10065,2017,Number,29565,10065
Zip Code 10065,2018,Number,28109,10065
Zip Code 10069,2011,Number,5214,10069
Zip Code 10069,2012,Number,5359,10069
Zip Code 10069,2013,Number,5118,10069
Zip Code 10069,2014,Number,5523,10069
Zip Code 10069,2015,Number,5526,10069
Zip Code 10069,2016,Number,5231,10069
Zip Code 10069,2017,Number,5195,10069
Zip Code 10069,2018,Number,5085,10069
Zip Code 10075,2011,Number,26082,10075
Zip Code 10075,2012,Number,24148,10075
Zip Code 10075,2013,Number,24849,10075
Zip Code 10075,2014,Number,24377,10075
Zip Code 10075,2015,Number,25756,10075
Zip Code 10075,2016,Number,23353,10075
Zip Code 10075,2017,Number,22818,10075
Zip Code 10075,2018,Number,21556,10075
Zip Code 10128,2011,Number,58793,10128
Zip Code 10128,2012,Number,59443,10128
Zip Code 10128,2013,Number,60121,10128
Zip Code 10128,2014,Number,62447,10128
Zip Code 10128,2015,Number,61927,10128
Zip Code 10128,2016,Number,63006,10128
Zip Code 10128,2017,Number,62743,10128
Zip Code 10128,2018,Number,59256,10128
Zip Code 10280,2011,Number,7741,10280
Zip Code 10280,2012,Number,7610,10280
Zip Code 10280,2013,Number,8685,10280
Zip Code 10280,2014,Number,8817,10280
Zip Code 10280,2015,Number,9552,10280
Zip Code 10280,2016,Number,9845,10280
Zip Code 10280,2017,Number,9820,10280
Zip Code 10280,2018,Number,9384,10280
Zip Code 10282,2011,Number,5027,10282
Zip Code 10282,2012,Number,5507,10282
Zip Code 10282,2013,Number,6217,10282
Zip Code 10282,2014,Number,5903,10282
Zip Code 10282,2015,Number,5730,10282
Zip Code 10282,2016,Number,5635,10282
Zip Code 10282,2017,Number,5644,10282
Zip Code 10282,2018,Number,5593,10282
Zip Code 10301,2011,Number,39367,10301
Zip Code 10301,2012,Number,38851,10301
Zip Code 10301,2013,Number,38885,10301
Zip Code 10301,2014,Number,39367,10301
Zip Code 10301,2015,Number,39209,10301
Zip Code 10301,2016,Number,39519,10301
Zip Code 10301,2017,Number,39451,10301
Zip Code 10301,2018,Number,38733,10301
Zip Code 10302,2011,Number,17128,10302
Zip Code 10302,2012,Number,17090,10302
Zip Code 10302,2013,Number,16811,10302
Zip Code 10302,2014,Number,18043,10302
Zip Code 10302,2015,Number,18286,10302
Zip Code 10302,2016,Number,17758,10302
Zip Code 10302,2017,Number,18539,10302
Zip Code 10302,2018,Number,18204,10302
Zip Code 10303,2011,Number,26274,10303
Zip Code 10303,2012,Number,24933,10303
Zip Code 10303,2013,Number,24537,10303
Zip Code 10303,2014,Number,24348,10303
Zip Code 10303,2015,Number,23933,10303
Zip Code 10303,2016,Number,24562,10303
Zip Code 10303,2017,Number,25804,10303
Zip Code 10303,2018,Number,25947,10303
Zip Code 10304,2011,Number,40934,10304
Zip Code 10304,2012,Number,41845,10304
Zip Code 10304,2013,Number,43084,10304
Zip Code 10304,2014,Number,41864,10304
Zip Code 10304,2015,Number,42244,10304
Zip Code 10304,2016,Number,42054,10304
Zip Code 10304,2017,Number,41884,10304
Zip Code 10304,2018,Number,41064,10304
Zip Code 10305,2011,Number,40085,10305
Zip Code 10305,2012,Number,41309,10305
Zip Code 10305,2013,Number,42006,10305
Zip Code 10305,2014,Number,41471,10305
Zip Code 10305,2015,Number,41795,10305
Zip Code 10305,2016,Number,41533,10305
Zip Code 10305,2017,Number,42311,10305
Zip Code 10305,2018,Number,42298,10305
Zip Code 10306,2011,Number,55710,10306
Zip Code 10306,2012,Number,55692,10306
Zip Code 10306,2013,Number,55902,10306
Zip Code 10306,2014,Number,54888,10306
Zip Code 10306,2015,Number,54939,10306
Zip Code 10306,2016,Number,55031,10306
Zip Code 10306,2017,Number,54021,10306
Zip Code 10306,2018,Number,53142,10306
Zip Code 10307,2011,Number,14363,10307
Zip Code 10307,2012,Number,14418,10307
Zip Code 10307,2013,Number,14829,10307
Zip Code 10307,2014,Number,15006,10307
Zip Code 10307,2015,Number,15098,10307
Zip Code 10307,2016,Number,15275,10307
Zip Code 10307,2017,Number,15528,10307
Zip Code 10307,2018,Number,15232,10307
Zip Code 10308,2011,Number,29014,10308
Zip Code 10308,2012,Number,28782,10308
Zip Code 10308,2013,Number,28939,10308
Zip Code 10308,2014,Number,29805,10308
Zip Code 10308,2015,Number,29766,10308
Zip Code 10308,2016,Number,30347,10308
Zip Code 10308,2017,Number,30024,10308
Zip Code 10308,2018,Number,30186,10308
Zip Code 10309,2011,Number,30706,10309
Zip Code 10309,2012,Number,31943,10309
Zip Code 10309,2013,Number,32646,10309
Zip Code 10309,2014,Number,33382,10309
Zip Code 10309,2015,Number,33185,10309
Zip Code 10309,2016,Number,33459,10309
Zip Code 10309,2017,Number,33660,10309
Zip Code 10309,2018,Number,33531,10309
Zip Code 10310,2011,Number,24473,10310
Zip Code 10310,2012,Number,24454,10310
Zip Code 10310,2013,Number,25227,10310
Zip Code 10310,2014,Number,24719,10310
Zip Code 10310,2015,Number,24394,10310
Zip Code 10310,2016,Number,24250,10310
Zip Code 10310,2017,Number,23708,10310
Zip Code 10310,2018,Number,23262,10310
Zip Code 10312,2011,Number,60318,10312
Zip Code 10312,2012,Number,61136,10312
Zip Code 10312,2013,Number,60081,10312
Zip Code 10312,2014,Number,61105,10312
Zip Code 10312,2015,Number,62032,10312
Zip Code 10312,2016,Number,60951,10312
Zip Code 10312,2017,Number,61058,10312
Zip Code 10312,2018,Number,61741,10312
Zip Code 10314,2011,Number,87662,10314
Zip Code 10314,2012,Number,87921,10314
Zip Code 10314,2013,Number,87276,10314
Zip Code 10314,2014,Number,87524,10314
Zip Code 10314,2015,Number,87600,10314
Zip Code 10314,2016,Number,88585,10314
Zip Code 10314,2017,Number,89960,10314
Zip Code 10314,2018,Number,90761,10314
Zip Code 10451,2011,Number,43550,10451
Zip Code 10451,2012,Number,45931,10451
Zip Code 10451,2013,Number,47069,10451
Zip Code 10451,2014,Number,47818,10451
Zip Code 10451,2015,Number,48188,10451
Zip Code 10451,2016,Number,48289,10451
Zip Code 10451,2017,Number,48240,10451
Zip Code 10451,2018,Number,47798,10451
Zip Code 10452,2011,Number,75150,10452
Zip Code 10452,2012,Number,74520,10452
Zip Code 10452,2013,Number,74931,10452
Zip Code 10452,2014,Number,75252,10452
Zip Code 10452,2015,Number,75559,10452
Zip Code 10452,2016,Number,75288,10452
Zip Code 10452,2017,Number,77983,10452
Zip Code 10452,2018,Number,76078,10452
Zip Code 10453,2011,Number,79376,10453
Zip Code 10453,2012,Number,79143,10453
Zip Code 10453,2013,Number,79793,10453
Zip Code 10453,2014,Number,79002,10453
Zip Code 10453,2015,Number,80081,10453
Zip Code 10453,2016,Number,80516,10453
Zip Code 10453,2017,Number,82232,10453
Zip Code 10453,2018,Number,79606,10453
Zip Code 10454,2011,Number,38523,10454
Zip Code 10454,2012,Number,37850,10454
Zip Code 10454,2013,Number,38089,10454
Zip Code 10454,2014,Number,38751,10454
Zip Code 10454,2015,Number,39012,10454
Zip Code 10454,2016,Number,38938,10454
Zip Code 10454,2017,Number,38654,10454
Zip Code 10454,2018,Number,38203,10454
Zip Code 10455,2011,Number,37699,10455
Zip Code 10455,2012,Number,38114,10455
Zip Code 10455,2013,Number,38576,10455
Zip Code 10455,2014,Number,39951,10455
Zip Code 10455,2015,Number,41609,10455
Zip Code 10455,2016,Number,42779,10455
Zip Code 10455,2017,Number,42558,10455
Zip Code 10455,2018,Number,42283,10455
Zip Code 10456,2011,Number,86121,10456
Zip Code 10456,2012,Number,87796,10456
Zip Code 10456,2013,Number,87723,10456
Zip Code 10456,2014,Number,91737,10456
Zip Code 10456,2015,Number,91868,10456
Zip Code 10456,2016,Number,92712,10456
Zip Code 10456,2017,Number,94667,10456
Zip Code 10456,2018,Number,94218,10456
Zip Code 10457,2011,Number,69144,10457
Zip Code 10457,2012,Number,69411,10457
Zip Code 10457,2013,Number,70282,10457
Zip Code 10457,2014,Number,71015,10457
Zip Code 10457,2015,Number,73763,10457
Zip Code 10457,2016,Number,74010,10457
Zip Code 10457,2017,Number,75668,10457
Zip Code 10457,2018,Number,74554,10457
Zip Code 10458,2011,Number,73436,10458
Zip Code 10458,2012,Number,74911,10458
Zip Code 10458,2013,Number,74859,10458
Zip Code 10458,2014,Number,76276,10458
Zip Code 10458,2015,Number,79974,10458
Zip Code 10458,2016,Number,81698,10458
Zip Code 10458,2017,Number,85157,10458
Zip Code 10458,2018,Number,83960,10458
Zip Code 10459,2011,Number,45261,10459
Zip Code 10459,2012,Number,47000,10459
Zip Code 10459,2013,Number,47977,10459
Zip Code 10459,2014,Number,48269,10459
Zip Code 10459,2015,Number,47778,10459
Zip Code 10459,2016,Number,47972,10459
Zip Code 10459,2017,Number,48895,10459
Zip Code 10459,2018,Number,48351,10459
Zip Code 10460,2011,Number,55462,10460
Zip Code 10460,2012,Number,56011,10460
Zip Code 10460,2013,Number,56084,10460
Zip Code 10460,2014,Number,58676,10460
Zip Code 10460,2015,Number,59512,10460
Zip Code 10460,2016,Number,60266,10460
Zip Code 10460,2017,Number,60772,10460
Zip Code 10460,2018,Number,59505,10460
Zip Code 10461,2011,Number,51767,10461
Zip Code 10461,2012,Number,51599,10461
Zip Code 10461,2013,Number,51730,10461
Zip Code 10461,2014,Number,52435,10461
Zip Code 10461,2015,Number,51820,10461
Zip Code 10461,2016,Number,50255,10461
Zip Code 10461,2017,Number,51021,10461
Zip Code 10461,2018,Number,50348,10461
Zip Code 10462,2011,Number,75407,10462
Zip Code 10462,2012,Number,75709,10462
Zip Code 10462,2013,Number,77369,10462
Zip Code 10462,2014,Number,76114,10462
Zip Code 10462,2015,Number,78504,10462
Zip Code 10462,2016,Number,78725,10462
Zip Code 10462,2017,Number,79188,10462
Zip Code 10462,2018,Number,76756,10462
Zip Code 10463,2011,Number,68345,10463
Zip Code 10463,2012,Number,69371,10463
Zip Code 10463,2013,Number,70420,10463
Zip Code 10463,2014,Number,71238,10463
Zip Code 10463,2015,Number,71981,10463
Zip Code 10463,2016,Number,71657,10463
Zip Code 10463,2017,Number,72863,10463
Zip Code 10463,2018,Number,71360,10463
Zip Code 10464,2011,Number,4255,10464
Zip Code 10464,2012,Number,3974,10464
Zip Code 10464,2013,Number,4248,10464
Zip Code 10464,2014,Number,4532,10464
Zip Code 10464,2015,Number,4723,10464
Zip Code 10464,2016,Number,4300,10464
Zip Code 10464,2017,Number,4517,10464
Zip Code 10464,2018,Number,4434,10464
Zip Code 10465,2011,Number,42688,10465
Zip Code 10465,2012,Number,43897,10465
Zip Code 10465,2013,Number,44862,10465
Zip Code 10465,2014,Number,46360,10465
Zip Code 10465,2015,Number,45839,10465
Zip Code 10465,2016,Number,44950,10465
Zip Code 10465,2017,Number,44269,10465
Zip Code 10465,2018,Number,44205,10465
Zip Code 10466,2011,Number,72997,10466
Zip Code 10466,2012,Number,71631,10466
Zip Code 10466,2013,Number,70609,10466
Zip Code 10466,2014,Number,69657,10466
Zip Code 10466,2015,Number,71138,10466
Zip Code 10466,2016,Number,71645,10466
Zip Code 10466,2017,Number,73569,10466
Zip Code 10466,2018,Number,72479,10466
Zip Code 10467,2011,Number,93833,10467
Zip Code 10467,2012,Number,96319,10467
Zip Code 10467,2013,Number,98754,10467
Zip Code 10467,2014,Number,99251,10467
Zip Code 10467,2015,Number,101134,10467
Zip Code 10467,2016,Number,103045,10467
Zip Code 10467,2017,Number,102718,10467
Zip Code 10467,2018,Number,103732,10467
Zip Code 10468,2011,Number,73738,10468
Zip Code 10468,2012,Number,73205,10468
Zip Code 10468,2013,Number,71822,10468
Zip Code 10468,2014,Number,72683,10468
Zip Code 10468,2015,Number,73637,10468
Zip Code 10468,2016,Number,75537,10468
Zip Code 10468,2017,Number,77657,10468
Zip Code 10468,2018,Number,78647,10468
Zip Code 10469,2011,Number,71245,10469
Zip Code 10469,2012,Number,71580,10469
Zip Code 10469,2013,Number,71843,10469
Zip Code 10469,2014,Number,72241,10469
Zip Code 10469,2015,Number,72732,10469
Zip Code 10469,2016,Number,71664,10469
Zip Code 10469,2017,Number,73008,10469
Zip Code 10469,2018,Number,73870,10469
Zip Code 10470,2011,Number,14952,10470
Zip Code 10470,2012,Number,15647,10470
Zip Code 10470,2013,Number,14850,10470
Zip Code 10470,2014,Number,14880,10470
Zip Code 10470,2015,Number,14868,10470
Zip Code 10470,2016,Number,14574,10470
Zip Code 10470,2017,Number,14592,10470
Zip Code 10470,2018,Number,15432,10470
Zip Code 10471,2011,Number,22222,10471
Zip Code 10471,2012,Number,21792,10471
Zip Code 10471,2013,Number,22030,10471
Zip Code 10471,2014,Number,21935,10471
Zip Code 10471,2015,Number,21727,10471
Zip Code 10471,2016,Number,21601,10471
Zip Code 10471,2017,Number,22040,10471
Zip Code 10471,2018,Number,21896,10471
Zip Code 10472,2011,Number,66041,10472
Zip Code 10472,2012,Number,67915,10472
Zip Code 10472,2013,Number,68898,10472
Zip Code 10472,2014,Number,69659,10472
Zip Code 10472,2015,Number,68654,10472
Zip Code 10472,2016,Number,68972,10472
Zip Code 10472,2017,Number,68924,10472
Zip Code 10472,2018,Number,68796,10472
Zip Code 10473,2011,Number,57444,10473
Zip Code 10473,2012,Number,58403,10473
Zip Code 10473,2013,Number,58660,10473
Zip Code 10473,2014,Number,59948,10473
Zip Code 10473,2015,Number,59352,10473
Zip Code 10473,2016,Number,61818,10473
Zip Code 10473,2017,Number,62531,10473
Zip Code 10473,2018,Number,59609,10473
Zip Code 10474,2011,Number,12466,10474
Zip Code 10474,2012,Number,12723,10474
Zip Code 10474,2013,Number,12519,10474
Zip Code 10474,2014,Number,12223,10474
Zip Code 10474,2015,Number,12686,10474
Zip Code 10474,2016,Number,12793,10474
Zip Code 10474,2017,Number,12608,10474
Zip Code 10474,2018,Number,12127,10474
Zip Code 10475,2011,Number,41377,10475
Zip Code 10475,2012,Number,41625,10475
Zip Code 10475,2013,Number,43231,10475
Zip Code 10475,2014,Number,44582,10475
Zip Code 10475,2015,Number,43913,10475
Zip Code 10475,2016,Number,44749,10475
Zip Code 10475,2017,Number,44241,10475
Zip Code 10475,2018,Number,43208,10475
Zip Code 11001,2011,Number,26905,11001
Zip Code 11001,2012,Number,27104,11001
Zip Code 11001,2013,Number,27001,11001
Zip Code 11001,2014,Number,27156,11001
Zip Code 11001,2015,Number,27551,11001
Zip Code 11001,2016,Number,27650,11001
Zip Code 11001,2017,Number,28010,11001
Zip Code 11001,2018,Number,27867,11001
Zip Code 11004,2011,Number,14050,11004
